    7,  0.6844619154E+00,  0.2238850860E+00,  0.6568504236E+00,  0.7839851552E+00,  0.6164765216E+00,
    1,  0.3555530444E+00,  0.5312376199E+00,  0.3586768065E+00,  0.8487515652E+00,  0.3001327692E+00,
    1,  0.5730006481E+00,  0.8357717278E+00,  0.6065778214E+00,  0.9916790381E+00,  0.3635726522E+00,
    4,  0.8889980201E-01,  0.6475230346E+00,  0.1036521057E+00,  0.4376589124E+00,  0.7081137941E-01,
    8,  0.7517337205E+00,  0.2324843899E+00,  0.7249821591E+00,  0.8258195684E+00,  0.6645340552E+00,
    1,  0.8196888574E+00,  0.8648556194E+00,  0.8561744199E+00,  0.9991658732E+00,  0.4741931225E+00,
    4,  0.3950923300E+00,  0.7187047653E+00,  0.4169628069E+00,  0.9415478848E+00,  0.2896935473E+00,
    7,  0.2966560191E+00,  0.8402157855E+00,  0.3306775982E+00,  0.9173012425E+00,  0.1950683825E+00,
    4,  0.4035691027E+00,  0.9549692728E+00,  0.4490660307E+00,  0.9788043843E+00,  0.2268386671E+00,
    3,  0.1706673651E+00,  0.4294945641E+00,  0.1636168214E+00,  0.5195379606E+00,  0.1544145599E+00,
    2,  0.7970381093E+00,  0.5863760295E+00,  0.8056757123E+00,  0.9906617874E+00,  0.5958013277E+00,
    2,  0.1054966698E+00,  0.2212914624E+00,  0.7762581562E-01,  0.2082068720E+00,  0.1027333022E+00,
    1,  0.4115740729E+00,  0.7376545142E-01,  0.3689506174E+00,  0.2618435410E+00,  0.3989645310E+00,
    1,  0.1826139008E+00,  0.7561357864E+00,  0.2082274799E+00,  0.7486249056E+00,  0.1321131375E+00,
    1,  0.3562548361E+00,  0.5304889600E+00,  0.3593037322E+00,  0.8489119615E+00,  0.3008321148E+00,
    0,  0.8540199245E+00,  0.3084573659E+00,  0.8348656608E+00,  0.9282299028E+00,  0.7183443211E+00,
    3,  0.6464829486E+00,  0.9955596300E+00,  0.6960389123E+00,  0.9983973924E+00,  0.3277163690E+00,
    8,  0.5013584010E-01,  0.5353437288E+00,  0.5367021304E-01,  0.2353974142E+00,  0.4310343896E-01,
    0,  0.1219656057E-01,  0.5780064931E+00,  0.1999720999E-01,  0.6806938269E-01,  0.1021501844E-01,
    1,  0.4982140684E-01,  0.9638942319E+00,  0.9621083073E-01,  0.3813562313E+00,  0.2840266648E-01,
    3,  0.4151332791E-01,  0.2593192788E+00,  0.1744525543E-01,  0.1020600310E+00,  0.4011379555E-01,
    3,  0.7992227480E-01,  0.3948189229E-01,  0.3387046334E-01,  0.3106216842E-01,  0.7977499928E-01,
    8,  0.5866559746E+00,  0.7686133824E+00,  0.6135173133E+00,  0.9889918165E+00,  0.3979544092E+00,
    3,  0.2530922350E+00,  0.8340443438E+00,  0.2864966699E+00,  0.8788712768E+00,  0.1682394497E+00,
    6,  0.2951616689E+00,  0.9760182349E+00,  0.3427634931E+00,  0.9439119057E+00,  0.1629954690E+00,
    1,  0.2931662811E+00,  0.9638324354E+00,  0.3395495254E+00,  0.9407287971E+00,  0.1648301081E+00,
    7,  0.9036747424E+00,  0.9988858153E+00,  0.9535633247E+00,  0.9998798391E+00,  0.4252009486E+00,
    3,  0.1542377204E+00,  0.1808307469E+00,  0.1223207946E+00,  0.2433914164E+00,  0.1511219691E+00,
    7,  0.3888166950E+00,  0.4522590494E+00,  0.3840425999E+00,  0.8276897571E+00,  0.3409804520E+00,
    7,  0.5440925479E+00,  0.6824939490E+00,  0.5623419431E+00,  0.9756055277E+00,  0.4016912064E+00,
    1,  0.6924292689E+00,  0.8246929310E+00,  0.7248985625E+00,  0.9966887027E+00,  0.4333407601E+00,
    5,  0.7851448974E+00,  0.7601482395E+00,  0.8111597217E+00,  0.9974413234E+00,  0.5123344330E+00,
    6,  0.9970300590E+00,  0.2153959458E+00,  0.9685696531E+00,  0.8832315453E+00,  0.8204549335E+00,
    2,  0.5079124306E+00,  0.1472989502E+00,  0.4726423251E+00,  0.5267586081E+00,  0.4810875931E+00,
    8,  0.3400129867E+00,  0.1123541471E-01,  0.2911365274E+00,  0.3748138150E-01,  0.3334782860E+00,
    3,  0.7492934697E-01,  0.5371569372E+00,  0.7864504075E-01,  0.3313457611E+00,  0.6431659459E-01,
    1,  0.3541357274E+00,  0.1124462162E+00,  0.3153803485E+00,  0.3284805011E+00,  0.3445897940E+00,
    5,  0.9804898358E+00,  0.2919977226E+00,  0.9596896078E+00,  0.9429032448E+00,  0.7956042116E+00,
    2,  0.1277907488E+00,  0.6871416734E+00,  0.1465049164E+00,  0.5844297017E+00,  0.9852154690E-01,
    7,  0.1649808330E+00,  0.8738683681E+00,  0.2023676704E+00,  0.7634782983E+00,  0.1054156909E+00,
    6,  0.8845712589E+00,  0.2844440838E-01,  0.8374156991E+00,  0.2224529026E+00,  0.7733304485E+00,
    6,  0.5113952359E-01,  0.5418982903E+00,  0.5532935268E-01,  0.2420396505E+00,  0.4379372880E-01,
    5,  0.9504772078E+00,  0.4144236831E+00,  0.9419195760E+00,  0.9805323789E+00,  0.7448126907E+00,
    3,  0.2340493950E+00,  0.7060151905E+00,  0.2546509144E+00,  0.8084151107E+00,  0.1764790702E+00,
    8,  0.1103010686E+00,  0.3770085673E+00,  0.9800192512E-01,  0.3402171270E+00,  0.1023468057E+00,
    0,  0.6605754059E+00,  0.9630997185E+00,  0.7068853784E+00,  0.9982740883E+00,  0.3503357058E+00,
    1,  0.3521595947E+00,  0.5695291978E+00,  0.3591125146E+00,  0.8654274358E+00,  0.2904808581E+00,
    7,  0.1778478043E+00,  0.5773650501E-02,  0.1284251686E+00,  0.1021577152E-01,  0.1769087876E+00,
    4,  0.9270057301E+00,  0.6573716170E+00,  0.9427428921E+00,  0.9977433470E+00,  0.6331432836E+00,
    5,  0.7934073625E+00,  0.7507768765E+00,  0.8184850505E+00,  0.9974116095E+00,  0.5211317470E+00,
    0,  0.6404212136E+00,  0.4900912291E+00,  0.6394303365E+00,  0.9566586527E+00,  0.5271975564E+00,
    1,  0.2553651707E+00,  0.7098926326E+00,  0.2763544343E+00,  0.8368064784E+00,  0.1915789422E+00,
    7,  0.7062443852E-01,  0.9936531154E+00,  0.1199897508E+00,  0.5042888762E+00,  0.3850293498E-01,
    0,  0.5396172068E+00,  0.2269260144E+00,  0.5123098079E+00,  0.7061047361E+00,  0.5006349338E+00,
    7,  0.4415950429E+00,  0.9022057427E+00,  0.4818156178E+00,  0.9813907375E+00,  0.2649258527E+00,
    2,  0.4218674993E+00,  0.9818078709E+00,  0.4700482871E+00,  0.9841078232E+00,  0.2274660442E+00,
    8,  0.5083864248E+00,  0.1136860976E+00,  0.4697550340E+00,  0.4389609045E+00,  0.4836261337E+00,
    6,  0.3091888489E+00,  0.3468052047E+00,  0.2938693691E+00,  0.6577736848E+00,  0.2861698945E+00,
    6,  0.6357719870E+00,  0.4118859349E+00,  0.6269605803E+00,  0.9270991801E+00,  0.5441379257E+00,
    3,  0.9271928048E+00,  0.2100260090E+00,  0.8981954053E+00,  0.8573478378E+00,  0.7823602923E+00,
    8,  0.9940400043E+00,  0.6037652581E+00,  0.1004416530E+01,  0.9975253794E+00,  0.6900388984E+00,
    1,  0.4294824198E+00,  0.7189442537E+00,  0.4513768455E+00,  0.9543950574E+00,  0.3133418187E+00,
    1,  0.1622949709E+00,  0.7691983953E+00,  0.1892148108E+00,  0.7130279090E+00,  0.1160926081E+00,
    2,  0.2404862521E+00,  0.6383659553E-02,  0.1911246173E+00,  0.1523458507E-01,  0.2381700605E+00,
    8,  0.5000136276E+00,  0.2423447404E+00,  0.4742481013E+00,  0.7023261122E+00,  0.4654273534E+00,
    8,  0.9436093134E+00,  0.9373905327E+00,  0.9873483673E+00,  0.9998559434E+00,  0.4792451027E+00,
    6,  0.9119326455E+00,  0.9199834957E+00,  0.9539309956E+00,  0.9997727886E+00,  0.4790253633E+00,
    4,  0.3342095397E+00,  0.6160153183E+00,  0.3458110717E+00,  0.8723906914E+00,  0.2677278150E+00,
    8,  0.4443458135E-01,  0.4221498791E+00,  0.3664956914E-01,  0.1710376420E+00,  0.4052034094E-01,
    5,  0.7894083872E+00,  0.2379621759E+00,  0.7632046044E+00,  0.8471798250E+00,  0.6899309780E+00,
    0,  0.3564005026E+00,  0.5211472226E+00,  0.3585152249E+00,  0.8439176179E+00,  0.3025858038E+00,
    6,  0.2368107059E+00,  0.3171931379E+00,  0.2185300194E+00,  0.5281750869E+00,  0.2229002542E+00,
    6,  0.6772340620E+00,  0.2036118358E+00,  0.6475952451E+00,  0.7481517879E+00,  0.6136951686E+00,
    0,  0.5429850953E+00,  0.8759804964E+00,  0.5805831455E+00,  0.9914038731E+00,  0.3308102464E+00,
    0,  0.4779058197E+00,  0.5306583391E+00,  0.4809716537E+00,  0.9208212311E+00,  0.3966696243E+00,
    8,  0.6445739949E+00,  0.3983707982E+00,  0.6344110745E+00,  0.9232954744E+00,  0.5538073073E+00,
    3,  0.8092432388E+00,  0.5478294237E-01,  0.7647215324E+00,  0.3581028927E+00,  0.7226793815E+00,
    2,  0.8810156118E+00,  0.1715127224E+00,  0.8481668835E+00,  0.7793227077E+00,  0.7600675892E+00,
    6,  0.9076997411E+00,  0.8457305834E+00,  0.9422728000E+00,  0.9995364954E+00,  0.5226491101E+00,
    6,  0.5347244505E-01,  0.6727915848E+00,  0.7075160379E-01,  0.3021548929E+00,  0.4180007492E-01,
    5,  0.4217885133E+00,  0.9072365704E+00,  0.4625121709E+00,  0.9782168739E+00,  0.2521553624E+00,
    0,  0.2692944004E+00,  0.7628220564E+00,  0.2955766064E+00,  0.8718094029E+00,  0.1923255699E+00,
    8,  0.9552243141E+00,  0.8852447886E+00,  0.9937487935E+00,  0.9997873948E+00,  0.5168902743E+00,
    7,  0.3023469545E-01,  0.4668265023E+00,  0.2691734563E-01,  0.1316353694E+00,  0.2699550080E-01,
    0,  0.2117951886E+00,  0.2708221647E+00,  0.1888774047E+00,  0.4365002079E+00,  0.2025532325E+00,
    6,  0.3742009370E+00,  0.6778944179E+00,  0.3919903791E+00,  0.9208719034E+00,  0.2847086043E+00,
    2,  0.8530929407E+00,  0.4946850866E+00,  0.8525614493E+00,  0.9853031714E+00,  0.6630090129E+00,
    2,  0.6655488565E+00,  0.2081230162E+00,  0.6363611577E+00,  0.7497163375E+00,  0.6041657783E+00,
    7,  0.7604755022E+00,  0.3019629549E-01,  0.7134951311E+00,  0.2051766814E+00,  0.6889518103E+00,
    3,  0.5816410829E+00,  0.8610287551E+00,  0.6177439589E+00,  0.9933163897E+00,  0.3580179542E+00,
    0,  0.9221997545E+00,  0.4977647963E+00,  0.9219762342E+00,  0.9898510571E+00,  0.7002261889E+00,
    1,  0.9065835342E+00,  0.7789241316E+00,  0.9344759478E+00,  0.9991425931E+00,  0.5603704041E+00,
    4,  0.1821616981E+00,  0.2500649476E+00,  0.1571681925E+00,  0.3658834793E+00,  0.1755213162E+00,
    7,  0.8893210840E+00,  0.6196155688E-01,  0.8455172391E+00,  0.4236482856E+00,  0.7751538678E+00,
    2,  0.8226391727E+00,  0.5676798800E+00,  0.8294071608E+00,  0.9906273281E+00,  0.6179820760E+00,
    3,  0.4696500956E+00,  0.2026757302E+00,  0.4399176682E+00,  0.6139802561E+00,  0.4433107701E+00,
    8,  0.5616446906E+00,  0.7650243804E+00,  0.5881471290E+00,  0.9863868469E+00,  0.3841840671E+00,
    4,  0.1001938276E-01,  0.3249824326E+00, -0.7482374247E-02,  0.3203682406E-01,  0.9494772688E-02,
    6,  0.9148781184E+00,  0.4427064289E+00,  0.9091487612E+00,  0.9825815318E+00,  0.7160888848E+00,
    4,  0.1752848839E+00,  0.9403207539E+00,  0.2193169599E+00,  0.8076118132E+00,  0.1028071685E+00,
    0,  0.7539620177E+00,  0.9828818065E-01,  0.7137908352E+00,  0.5233894364E+00,  0.6812285425E+00,
    0,  0.6289869553E-01,  0.2071082550E+00,  0.3360952059E-01,  0.1221402101E+00,  0.6151394816E-01,
    8,  0.2571704679E+00,  0.3501852636E+00,  0.2421889940E+00,  0.5936632708E+00,  0.2389086801E+00,
    1,  0.1933572232E+00,  0.5361895081E+00,  0.1969761741E+00,  0.6453986734E+00,  0.1651879508E+00,
    5,  0.6032929883E+00,  0.2682884402E+00,  0.5801218320E+00,  0.8018171815E+00,  0.5470605965E+00,
    1,  0.4108568565E+00,  0.4856465283E+00,  0.4094215093E+00,  0.8640287836E+00,  0.3532143130E+00,
    0,  0.8880666159E+00,  0.7494909761E+00,  0.9130157139E+00,  0.9987136920E+00,  0.5679524218E+00,
    1,  0.1359943629E+00,  0.8770227439E+00,  0.1736966379E+00,  0.6965994785E+00,  0.8669284326E-01,
    5,  0.3422707227E+00,  0.5690443940E+00,  0.3491751622E+00,  0.8573943798E+00,  0.2827376147E+00,
    0,  0.4506029670E-01,  0.5601848380E+00,  0.5107878059E-01,  0.2230823743E+00,  0.3816022519E-01,
    5,  0.5533250768E+00,  0.6369393755E+00,  0.5670190145E+00,  0.9705289039E+00,  0.4224751589E+00,
    4,  0.3703614105E+00,  0.4817261810E+00,  0.3685340286E+00,  0.8320565358E+00,  0.3207609111E+00,
    2,  0.4960964471E+00,  0.1817495545E+00,  0.4642714021E+00,  0.5941018782E+00,  0.4681560546E+00,
    3,  0.9154341318E-01,  0.1679860713E+00,  0.5834201982E-01,  0.1425395156E+00,  0.9012879531E-01,
    3,  0.2447604715E-01,  0.6461997448E+00,  0.3909602185E-01,  0.1462903696E+00,  0.1953918425E-01,
    4,  0.5025073914E+00,  0.6429109949E+00,  0.5167984911E+00,  0.9604692042E+00,  0.3854700386E+00,
    7,  0.9788974833E+00,  0.3116591240E+00,  0.9600633955E+00,  0.9526800512E+00,  0.7899040754E+00,
    2,  0.6358168506E+00,  0.5454195707E+00,  0.6403588078E+00,  0.9688166050E+00,  0.5076752516E+00,
    6,  0.8571225210E+00,  0.4467246841E+00,  0.8517949893E+00,  0.9782681831E+00,  0.6817771679E+00,
    3,  0.8327770989E+00,  0.8443201503E+00,  0.8672091144E+00,  0.9991162222E+00,  0.4914062901E+00,
    4,  0.9476432097E+00,  0.9090778716E+00,  0.9885509975E+00,  0.9998186016E+00,  0.4989785100E+00,
    7,  0.1751058989E-02,  0.3211506706E+00, -0.1613387422E-01,  0.5607755197E-02,  0.1661531445E-02,
    5,  0.5534066312E+00,  0.4257871207E+00,  0.5459853432E+00,  0.9052330122E+00,  0.4786606886E+00,
    7,  0.2169676898E+00,  0.4320188319E+00,  0.2101695729E+00,  0.6083322124E+00,  0.1954909444E+00,
    4,  0.3010416906E+00,  0.8116415642E+00,  0.3322058474E+00,  0.9131332103E+00,  0.2040939522E+00,
    8,  0.3040499460E+00,  0.8498099750E+00,  0.3390309440E+00,  0.9245169213E+00,  0.1976330019E+00,
    5,  0.6088931285E+00,  0.3430128223E+00,  0.5931944105E+00,  0.8761372901E+00,  0.5386407148E+00,
    1,  0.4508609746E+00,  0.7046880736E+00,  0.4713297823E+00,  0.9582962204E+00,  0.3319531651E+00,
    2,  0.3758691048E+00,  0.2788239760E+00,  0.3537515021E+00,  0.6493662974E+00,  0.3529043445E+00,
    4,  0.9301749073E+00,  0.4276499362E+00,  0.9229399008E+00,  0.9812749372E+00,  0.7295235206E+00,
    7,  0.4016331578E-01,  0.7108252545E+00,  0.6124584154E-01,  0.2483548877E+00,  0.3042852992E-01,
    6,  0.6411687841E+00,  0.6088500658E+00,  0.6520537909E+00,  0.9798339859E+00,  0.4906518277E+00,
    3,  0.3908956355E+00,  0.4676511462E+00,  0.3876607500E+00,  0.8392697716E+00,  0.3401067311E+00,
    5,  0.7945578244E+00,  0.5923835922E+00,  0.8037961837E+00,  0.9909666336E+00,  0.5919729966E+00,
    4,  0.4754234747E+00,  0.5928932357E+00,  0.4847127984E+00,  0.9403197195E+00,  0.3795956451E+00,
    7,  0.3091109973E+00,  0.4592123859E-01,  0.2637031205E+00,  0.1323332777E+00,  0.3038911903E+00,
    4,  0.3437069087E+00,  0.1595787714E+00,  0.3096647854E+00,  0.4221744440E+00,  0.3326979397E+00,
    2,  0.2375470047E+00,  0.7694402376E+00,  0.2644910289E+00,  0.8392302782E+00,  0.1690298537E+00,
    0,  0.3986670742E+00,  0.1724132381E+00,  0.3659083975E+00,  0.4970954116E+00,  0.3824348341E+00,
    1,  0.3018370132E+00,  0.4164708465E+00,  0.2934840978E+00,  0.7155117037E+00,  0.2718643176E+00,
    6,  0.9197756244E+00,  0.1477252875E+00,  0.8845481527E+00,  0.7430159314E+00,  0.7868018133E+00,
    0,  0.8123707082E+00,  0.4138902374E+00,  0.8037597318E+00,  0.9653453392E+00,  0.6646253989E+00,
    8,  0.2711501287E+00,  0.9643466431E+00,  0.3175847937E+00,  0.9268195641E+00,  0.1526562789E+00,
    7,  0.7419502234E-02,  0.3242699553E+00, -0.1015350250E-01,  0.2377210083E-01,  0.7032759841E-02,
    8,  0.4132116211E+00,  0.8432593867E+00,  0.4475375602E+00,  0.9693292480E+00,  0.2670454852E+00,
    7,  0.5308544262E+00,  0.9749321920E+00,  0.5783476461E+00,  0.9943464448E+00,  0.2841311670E+00,
    6,  0.1605797424E+00,  0.4593596813E+00,  0.1565157104E+00,  0.5217580930E+00,  0.1433157198E+00,
    6,  0.3610100364E+00,  0.6960571849E+00,  0.3806157552E+00,  0.9189619350E+00,  0.2710521410E+00,
    0,  0.8603659702E+00,  0.1625179795E+00,  0.8266177676E+00,  0.7529709631E+00,  0.7480920433E+00,
    3,  0.3196482559E+00,  0.6300517309E+00,  0.3326534292E+00,  0.8665394525E+00,  0.2538990506E+00,
    6,  0.4399218192E+00,  0.6219837861E+00,  0.4521201980E+00,  0.9351865663E+00,  0.3461138253E+00,
    3,  0.2699377129E+00,  0.5468247069E+00,  0.2746201836E+00,  0.7714696163E+00,  0.2277853564E+00,
    8,  0.6703639931E+00,  0.9273758078E+00,  0.7131015745E+00,  0.9980043660E+00,  0.3727226952E+00,
    7,  0.7961964417E+00,  0.9316944783E+00,  0.8393658902E+00,  0.9993997224E+00,  0.4263011004E+00,
    4,  0.7778648286E+00,  0.9686921523E+00,  0.8247340445E+00,  0.9994660004E+00,  0.3974612762E+00,
    6,  0.6992883646E-01,  0.2585178298E+00,  0.4578061908E-01,  0.1653798021E+00,  0.6755001282E-01,
    8,  0.4949840060E+00,  0.5037229732E+00,  0.4953563034E+00,  0.9173671644E+00,  0.4160164018E+00,
    5,  0.2306826561E+00,  0.9634681728E+00,  0.2770294741E+00,  0.8916679219E+00,  0.1304804604E+00,
    1,  0.7648859174E+00,  0.2840613683E+00,  0.7432920539E+00,  0.8861354167E+00,  0.6647046671E+00,
    8,  0.6961122511E+00,  0.9431235929E+00,  0.7404246110E+00,  0.9985914562E+00,  0.3765759098E+00,
    8,  0.2041175949E+00,  0.8173418489E-02,  0.1549349360E+00,  0.1654498828E-01,  0.2026963816E+00,
    4,  0.6484896409E+00,  0.9678405759E-01,  0.6081680461E+00,  0.4661469086E+00,  0.6011567485E+00,
    3,  0.7269802894E+00,  0.3982576271E-01,  0.6809628650E+00,  0.2513812560E+00,  0.6640893854E+00,
    3,  0.9260497519E-01,  0.7092931060E+00,  0.1135342861E+00,  0.4815131975E+00,  0.7017034193E-01,
    6,  0.4925566722E+00,  0.8719163733E-01,  0.4512758354E+00,  0.3491448903E+00,  0.4710838142E+00,
    4,  0.4729758595E+00,  0.1056607482E+00,  0.4335419337E+00,  0.3933175866E+00,  0.4529969687E+00,
    4,  0.1920517538E+00,  0.7062460667E+00,  0.2126763607E+00,  0.7424027492E+00,  0.1452170890E+00,
    4,  0.1817330252E-01,  0.3783846621E+00,  0.6011768550E-02,  0.6645395243E-01,  0.1688684052E-01,
    0,  0.7733621385E+00,  0.7456162508E+00,  0.7979237640E+00,  0.9968687212E+00,  0.5132000395E+00,
    4,  0.4743329246E+00,  0.5557993524E+00,  0.4799128599E+00,  0.9283770212E+00,  0.3879953676E+00,
    1,  0.6480900086E+00,  0.3628901372E-01,  0.6017189093E+00,  0.2095757657E+00,  0.6032673524E+00,
    1,  0.8932102799E-02,  0.5903445162E+00,  0.1796655456E-01,  0.5136406020E-01,  0.7420236392E-02,
